"No.","Time","Source","Destination","Protocol","Length","Info"
"400","7.762865","host","1.4.1","USB","27","URB_INTERRUPT in"
"401","7.770735","1.4.1","host","USB","31","URB_INTERRUPT in"
"402","7.770790","host","1.4.1","USB","27","URB_INTERRUPT in"
"403","7.778709","1.4.1","host","USB","31","URB_INTERRUPT in"
"404","7.778750","host","1.4.1","USB","27","URB_INTERRUPT in"
"405","7.786710","1.4.1","host","USB","31","URB_INTERRUPT in"
"406","7.786789","host","1.4.1","USB","27","URB_INTERRUPT in"
"407","7.794710","1.4.1","host","USB","31","URB_INTERRUPT in"
"408","7.794764","host","1.4.1","USB","27","URB_INTERRUPT in"
"409","7.802709","1.4.1","host","USB","31","URB_INTERRUPT in"
"410","7.802761","host","1.4.1","USB","27","URB_INTERRUPT in"
"411","7.810736","1.4.1","host","USB","31","URB_INTERRUPT in"
"412","7.810758","host","1.4.1","USB","27","URB_INTERRUPT in"
"413","7.818739","1.4.1","host","USB","31","URB_INTERRUPT in"
"414","7.818780","host","1.4.1","USB","27","URB_INTERRUPT in"
"415","7.826747","1.4.1","host","USB","31","URB_INTERRUPT in"
"416","7.826785","host","1.4.1","USB","27","URB_INTERRUPT in"
"417","7.858739","1.4.1","host","USB","31","URB_INTERRUPT in"
"418","7.858778","host","1.4.1","USB","27","URB_INTERRUPT in"
"419","7.874739","1.4.1","host","USB","31","URB_INTERRUPT in"
"420","7.874783","host","1.4.1","USB","27","URB_INTERRUPT in"
"421","7.896587","host","1.2.0","USB","36","SET INTERFACE Request"
"422","7.897086","1.2.0","host","USB","28","SET INTERFACE Response"
"423","7.897094","host","1.2.0","USB","39","URB_CONTROL out"
"424","7.897164","1.2.0","host","USB","28","URB_CONTROL out"
"425","7.900050","host","1.2.1","USB","243","URB_ISOCHRONOUS out"
"426","7.900095","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"427","7.900493","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"428","7.904744","1.2.1","host","USB","51","URB_ISOCHRONOUS out"
"429","7.914748","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"430","7.914892","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"431","7.924751","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"432","7.924899","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"433","7.934753","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"434","7.934934","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"435","7.944752","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"436","7.944925","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"437","7.954723","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"438","7.955487","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"439","7.964726","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"440","7.964986","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"441","7.970745","1.4.1","host","USB","31","URB_INTERRUPT in"
"442","7.970783","host","1.4.1","USB","27","URB_INTERRUPT in"
"443","7.974745","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"444","7.974881","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"445","7.978734","1.4.1","host","USB","31","URB_INTERRUPT in"
"446","7.978761","host","1.4.1","USB","27","URB_INTERRUPT in"
"447","7.984724","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"448","7.984899","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"449","7.986709","1.4.1","host","USB","31","URB_INTERRUPT in"
"450","7.986726","host","1.4.1","USB","27","URB_INTERRUPT in"
"451","7.994715","1.4.1","host","USB","31","URB_INTERRUPT in"
"452","7.994767","host","1.4.1","USB","27","URB_INTERRUPT in"
"453","7.994791","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"454","7.994939","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"455","8.002741","1.4.1","host","USB","31","URB_INTERRUPT in"
"456","8.002774","host","1.4.1","USB","27","URB_INTERRUPT in"
"457","8.004756","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"458","8.004896","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"459","8.010709","1.4.1","host","USB","31","URB_INTERRUPT in"
"460","8.010742","host","1.4.1","USB","27","URB_INTERRUPT in"
"461","8.014725","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"462","8.014933","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"463","8.018708","1.4.1","host","USB","31","URB_INTERRUPT in"
"464","8.018731","host","1.4.1","USB","27","URB_INTERRUPT in"
"465","8.024719","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"466","8.024890","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"467","8.026713","1.4.1","host","USB","31","URB_INTERRUPT in"
"468","8.026729","host","1.4.1","USB","27","URB_INTERRUPT in"
"469","8.034740","1.4.1","host","USB","31","URB_INTERRUPT in"
"470","8.034778","host","1.4.1","USB","27","URB_INTERRUPT in"
"471","8.034795","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"472","8.034951","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"473","8.042740","1.4.1","host","USB","31","URB_INTERRUPT in"
"474","8.042776","host","1.4.1","USB","27","URB_INTERRUPT in"
"475","8.044749","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"476","8.044892","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"477","8.050739","1.4.1","host","USB","31","URB_INTERRUPT in"
"478","8.050774","host","1.4.1","USB","27","URB_INTERRUPT in"
"479","8.054749","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"480","8.054897","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"481","8.058705","1.4.1","host","USB","31","URB_INTERRUPT in"
"482","8.058729","host","1.4.1","USB","27","URB_INTERRUPT in"
"483","8.064722","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"484","8.064871","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"485","8.066703","1.4.1","host","USB","31","URB_INTERRUPT in"
"486","8.066714","host","1.4.1","USB","27","URB_INTERRUPT in"
"487","8.074757","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"488","8.075488","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"489","8.082740","1.4.1","host","USB","31","URB_INTERRUPT in"
"490","8.082780","host","1.4.1","USB","27","URB_INTERRUPT in"
"491","8.084741","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"492","8.084882","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"493","8.090741","1.4.1","host","USB","31","URB_INTERRUPT in"
"494","8.090775","host","1.4.1","USB","27","URB_INTERRUPT in"
"495","8.094719","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"496","8.094831","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"497","8.098711","1.4.1","host","USB","31","URB_INTERRUPT in"
"498","8.098750","host","1.4.1","USB","27","URB_INTERRUPT in"
"499","8.104730","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"500","8.104925","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"501","8.106716","1.4.1","host","USB","31","URB_INTERRUPT in"
"502","8.106733","host","1.4.1","USB","27","URB_INTERRUPT in"
"503","8.114719","1.4.1","host","USB","31","URB_INTERRUPT in"
"504","8.114786","host","1.4.1","USB","27","URB_INTERRUPT in"
"505","8.114819","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"506","8.115037","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"507","8.122729","1.4.1","host","USB","31","URB_INTERRUPT in"
"508","8.122799","host","1.4.1","USB","27","URB_INTERRUPT in"
"509","8.124751","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"510","8.124857","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"511","8.130714","1.4.1","host","USB","31","URB_INTERRUPT in"
"512","8.130773","host","1.4.1","USB","27","URB_INTERRUPT in"
"513","8.134752","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"514","8.134933","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"515","8.138715","1.4.1","host","USB","31","URB_INTERRUPT in"
"516","8.138771","host","1.4.1","USB","27","URB_INTERRUPT in"
"517","8.144725","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"518","8.144929","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"519","8.146710","1.4.1","host","USB","31","URB_INTERRUPT in"
"520","8.146729","host","1.4.1","USB","27","URB_INTERRUPT in"
"521","8.154718","1.4.1","host","USB","31","URB_INTERRUPT in"
"522","8.154770","host","1.4.1","USB","27","URB_INTERRUPT in"
"523","8.154804","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"524","8.154964","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"525","8.164727","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"526","8.164914","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"527","8.170714","1.4.1","host","USB","31","URB_INTERRUPT in"
"528","8.170757","host","1.4.1","USB","27","URB_INTERRUPT in"
"529","8.174732","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"530","8.174917","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"531","8.184730","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"532","8.184947","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"533","8.194730","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"534","8.195522","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"535","8.204739","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"536","8.204923","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"537","8.214737","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"538","8.214947","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"539","8.224746","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"540","8.225019","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"541","8.234719","1.4.1","host","USB","31","URB_INTERRUPT in"
"542","8.234773","host","1.4.1","USB","27","URB_INTERRUPT in"
"543","8.234801","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"544","8.234940","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"545","8.244726","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"546","8.244856","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"547","8.250711","1.4.1","host","USB","31","URB_INTERRUPT in"
"548","8.250761","host","1.4.1","USB","27","URB_INTERRUPT in"
"549","8.254722","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"550","8.254839","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"551","8.264744","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"552","8.264955","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"553","8.274711","1.4.1","host","USB","31","URB_INTERRUPT in"
"554","8.274753","host","1.4.1","USB","27","URB_INTERRUPT in"
"555","8.274778","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"556","8.274923","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"557","8.284727","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"558","8.284930","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"559","8.294728","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"560","8.294894","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"561","8.304727","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"562","8.304883","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"563","8.314729","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"564","8.315543","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"565","8.324723","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"566","8.324920","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"567","8.334723","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"568","8.334905","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"569","8.344723","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"570","8.344910","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"571","8.354732","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"572","8.354930","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"573","8.364737","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"574","8.364933","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"575","8.374754","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"576","8.374922","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"577","8.384750","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"578","8.384942","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"579","8.394750","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"580","8.395008","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"581","8.404753","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"582","8.404956","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"583","8.410740","1.4.1","host","USB","31","URB_INTERRUPT in"
"584","8.410783","host","1.4.1","USB","27","URB_INTERRUPT in"
"585","8.414732","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"586","8.414915","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"587","8.424727","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"588","8.424945","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"589","8.434754","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"590","8.435491","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"591","8.444758","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"592","8.444921","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"593","8.454752","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"594","8.454883","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"595","8.464724","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"596","8.464909","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"597","8.474756","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"598","8.474948","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"599","8.484770","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"600","8.484978","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"601","8.494754","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"602","8.494930","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"603","8.504752","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"604","8.504914","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"605","8.514723","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"606","8.514909","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"607","8.524762","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"608","8.524967","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"609","8.534765","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"610","8.535045","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"611","8.538708","1.4.1","host","USB","31","URB_INTERRUPT in"
"612","8.538738","host","1.4.1","USB","27","URB_INTERRUPT in"
"613","8.544759","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"614","8.544992","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"615","8.554758","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"616","8.555505","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"617","8.564770","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"618","8.565044","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"619","8.574757","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"620","8.574919","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"621","8.584727","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"622","8.584886","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"623","8.594728","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"624","8.594899","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"625","8.604755","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"626","8.604909","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"627","8.614722","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"628","8.614920","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"629","8.624759","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"630","8.624932","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"631","8.634739","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"632","8.634989","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"633","8.644733","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"634","8.644981","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"635","8.654730","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"636","8.654934","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"637","8.664725","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"638","8.664914","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"639","8.674723","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"640","8.675503","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"641","8.684724","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"642","8.684870","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"643","8.694722","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"644","8.694862","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"645","8.704743","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"646","8.705008","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"647","8.714816","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"648","8.715765","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"649","8.724757","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"650","8.724916","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"651","8.734827","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"652","8.735631","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"653","8.744725","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"654","8.744877","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"655","8.754741","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"656","8.755007","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"657","8.764720","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"658","8.764891","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"659","8.774721","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"660","8.774863","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"661","8.784728","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"662","8.784905","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"663","8.794732","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"664","8.795639","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"665","8.804742","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"666","8.805023","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"667","8.814813","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"668","8.815748","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"669","8.824722","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"670","8.824848","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"671","8.834721","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"672","8.834865","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"673","8.844721","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"674","8.844856","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"675","8.854754","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"676","8.855108","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"677","8.864736","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"678","8.864972","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"679","8.874729","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"680","8.874937","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"681","8.884735","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"682","8.884929","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"683","8.894727","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"684","8.894937","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"685","8.904797","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"686","8.905414","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"687","8.914814","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"688","8.915553","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"689","8.924751","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"690","8.924872","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"691","8.934722","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"692","8.934872","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"693","8.944722","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"694","8.944848","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"695","8.954721","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"696","8.954898","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"697","8.964727","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"698","8.964911","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"699","8.974738","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"700","8.975016","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"701","8.984725","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"702","8.985182","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"703","8.994730","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"704","8.994906","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
